id,county_id,Name,AltName,OrigName,State,County1,County2,County3,OrigCounty,Established,Discontinued,Continuous,StampIndex,ID,Coordinates,Duration,GNIS.Match,GNIS.Name,GNIS.County,GNIS.State,GNIS.FEATURE_ID,GNIS.Feature.Class,GNIS.OrigName,GNIS.OrigCounty,GNIS.Latitude,GNIS.Longitude,GNIS.ELEV_IN_M,GNIS.Dist,Latitude,Longitude
5749,11,SHEETZ'S MILL,SHEETZS MILL,SHEETZ'S MILL,VA,BOTETOURT,,,Botetourt,1828,1866,TRUE,7,112984,FALSE,38,FALSE,,,,,,,,,,,,,
5750,59,SHELBURNE,,SHELBURNE,VA,MONTGOMERY,,,Montgomery,1891,1892,TRUE,8,113001,FALSE,1,FALSE,,,,,,,,,,,,,
5751,55,SHELBY,,SHELBY,VA,MADISON,,,Madison,1911,1959,TRUE,1,113006,TRUE,48,TRUE,SHELBY,MADISON,VA,1500087,Populated Place,Shelby,Madison,38.32124,-78.30806,199,1,38.32124,-78.30806
5752,53,SHELFAR,,SHELFAR,VA,LOUISA,,,Louisa,1900,1950,TRUE,1,113033,TRUE,50,TRUE,SHELFAR,LOUISA,VA,1493577,Populated Place,Shelfar,Louisa,37.8107,-77.86749,103,1,37.8107,-77.86749
5753,68,SHELHORSE,,SHELHORSE,VA,PITTSYLVANIA,,,Pittsylvania,1892,1901,TRUE,5,113034,TRUE,9,TRUE,SHELLHORSE,PITTSYLVANIA,VA,1738232,School,Shellhorse School (historical),Pittsylvania,36.92875,-79.41308,268,0.8888889,36.92875,-79.41308
5754,56,SHELL,,SHELL,VA,MATHEWS,,,Mathews,1899,1912,TRUE,4,113037,FALSE,13,FALSE,,,,,,,,,,,,,
5755,71,SHELLBANKS,,SHELLBANKS,VA,PRINCE GEORGE,,,Prince George,1834,1836,TRUE,9,113047,FALSE,2,FALSE,,,,,,,,,,,,,
5756,59,SHELLVILLE,,SHELLVILLE,VA,MONTGOMERY,,,Montgomery,1858,1903,FALSE,5,113055,FALSE,45,FALSE,,,,,,,,,,,,,
5757,60,SHELTON,,SHELTON,VA,NELSON,,,Nelson,1883,1910,TRUE,4,113062,FALSE,27,FALSE,,,,,,,,,,,,,
5758,68,SHELTONBORO,SHELTONBOROUGH,SHELTONBORO(UGH),VA,PITTSYLVANIA,,,Pittsylvania,1804,1819,FALSE,8,113064,FALSE,15,FALSE,,,,,,,,,,,,,
5759,57,SHELTON'S SPRINGS,SHELTONS SPRINGS,SHELTON'S SPRINGS,VA,MECKLENBURG,,,Mecklenburg,1857,1859,TRUE,9,113065,FALSE,2,FALSE,,,,,,,,,,,,,
5760,36,SHELTON'S STORE,SHELTONS STORE,SHELTON'S STORE,VA,GOOCHLAND,,,Goochland,1804,1821,TRUE,8,113066,FALSE,17,FALSE,,,,,,,,,,,,,
5761,66,SHENANDOAH,,SHENANDOAH,VA,PAGE,,,Page,1890,,TRUE,0,113068,TRUE,,TRUE,SHENANDOAH,PAGE,VA,1500426,Post Office,Shenandoah Post Office,Page,38.48672,-78.62496,293,1,38.48672,-78.62496
5762,81,SHENANDOAH ALUM SPRINGS,,SHENANDOAH ALUM SPRINGS,VA,SHENANDOAH,,,Shenandoah,1873,1931,TRUE,2,113070,FALSE,58,FALSE,,,,,,,,,,,,,
5763,81,SHENANDOAH CAVERNS,,SHENANDOAH CAVERNS,VA,SHENANDOAH,,,Shenandoah,1926,1949,TRUE,1,113071,TRUE,23,TRUE,SHENANDOAH CAVERNS,SHENANDOAH,VA,1673917,Populated Place,Shenandoah Caverns,Shenandoah,38.71317,-78.66641,286,1,38.71317,-78.66641
5764,81,SHENANDOAH FORK,,SHENANDOAH FORK,VA,SHENANDOAH,,,Shenandoah,1814,1819,FALSE,8,113072,FALSE,5,FALSE,,,,,,,,,,,,,
5765,66,SHENANDOAH IRON WORKS,,SHENANDOAH IRON WORKS,VA,PAGE,,,Page,1838,1882,TRUE,6,113073,FALSE,44,FALSE,,,,,,,,,,,,,
5766,81,SHENANDOAH SPRINGS,,SHENANDOAH SPRINGS,VA,SHENANDOAH,,,Shenandoah,1851,1853,TRUE,9,113075,FALSE,2,FALSE,,,,,,,,,,,,,
5767,78,SHENDUN,,SHENDUN,VA,ROCKINGHAM,,,Rockingham,1890,1893,TRUE,7,113076,TRUE,3,TRUE,SHENDUN,ROCKINGHAM,VA,1495628,Populated Place,Shendun,Rockingham,38.26735,-78.82586,338,1,38.26735,-78.82586
5768,23,SHEPHERD'S GROVE,SHEPHERDS GROVE,SHEPHERD'S GROVE,VA,CULPEPER,,,Culpeper,1848,1876,FALSE,4,113089,FALSE,28,FALSE,,,,,,,,,,,,,
5769,14,SHEPPARDS,,SHEPPARDS,VA,BUCKINGHAM,,,Buckingham,1887,1958,TRUE,1,113098,TRUE,71,TRUE,SHEPPARDS,BUCKINGHAM,VA,1477744,Populated Place,Sheppards,Buckingham,37.39071,-78.48528,172,1,37.39071,-78.48528
5770,78,SHEPPTON,,SHEPPTON,VA,ROCKINGHAM,,,Rockingham,1890,1893,TRUE,7,113102,FALSE,3,FALSE,,,,,,,,,,,,,
5771,7,SHERANDO,,SHERANDO,VA,AUGUSTA,,,Augusta,1853,1913,TRUE,4,113105,TRUE,60,TRUE,SHERANDO,AUGUSTA,VA,1500091,Populated Place,Sherando,Augusta,37.98125,-78.95391,443,1,37.98125,-78.95391
5772,15,SHERWILL,,SHERWILL,VA,CAMPBELL,,,Campbell,1894,1903,TRUE,6,113165,TRUE,9,TRUE,SHERWILL,CAMPBELL,VA,1477745,Populated Place,Sherwill,Campbell,37.28237,-78.95974,251,1,37.28237,-78.95974
5773,77,SHERWOOD,,SHERWOOD,VA,ROCKBRIDGE,,,Rockbridge,1882,1911,TRUE,4,113172,TRUE,29,TRUE,SHERWOOD,ROCKBRIDGE,VA,1493338,Populated Place,Sherwood,Rockbridge,37.62097,-79.50587,233,1,37.62097,-79.50587
5774,19,SHETLAND,,SHETLAND,VA,CHARLOTTE,,,Charlotte,1901,1906,TRUE,6,113184,FALSE,5,FALSE,,,,,,,,,,,,,
5775,68,SHEVA,,SHEVA,VA,PITTSYLVANIA,,,Pittsylvania,1890,1907,TRUE,5,113189,TRUE,17,TRUE,SHEVA,PITTSYLVANIA,VA,1477746,Populated Place,Sheva,Pittsylvania,36.86597,-79.33475,225,1,36.86597,-79.33475
5776,0,SHIELDS WHARF,SHIELD'S WHARF,SHIELD(')S WHARF,VA,ACCOMACK,,,Accomack,1878,1893,TRUE,4,113195,TRUE,15,TRUE,SHEILDS WHARF,ACCOMACK,VA,1478015,Locale,Sheilds Wharf,Accomack,37.55486,-75.84965,-1,0.8461538,37.55486,-75.84965
5777,0,SHIELDS,,SHIELDS,VA,ACCOMACK,,,Accomack,1908,1955,TRUE,1,113198,TRUE,47,TRUE,SHIELDS,ACCOMACK,VA,1477747,Populated Place,Shields,Accomack,37.57013,-75.85354,9,1,37.57013,-75.85354
5778,47,SHILOH,,SHILOH,VA,KING GEORGE,,,King George,1837,1997,TRUE,1,113214,TRUE,160,TRUE,SHILOH,KING GEORGE,VA,1500093,Populated Place,Shiloh,King George,38.22152,-77.11109,55,1,38.22152,-77.11109
5779,74,SHINGLE,,SHINGLE,VA,RAPPAHANNOCK,,,Rappahannock,1911,1916,TRUE,5,113226,FALSE,5,FALSE,,,,,,,,,,,,,
5780,60,SHIPMAN,,SHIPMAN,VA,NELSON,,,Nelson,1907,,TRUE,0,113246,TRUE,,TRUE,SHIPMAN,NELSON,VA,2766292,Post Office,Shipman Post Office,Nelson,37.72354,-78.84016,196,1,37.72354,-78.84016
5781,120,SHIPPS,,SHIPPS,VA,VIRGINIA BEACH,,,Princess Anne,1887,1900,FALSE,6,113249,FALSE,13,FALSE,,,,,,,,,,,,,
5782,18,SHIRLEY,,SHIRLEY,VA,CHARLES CITY,,,Charles City,1891,1951,TRUE,1,113259,TRUE,60,TRUE,SHIRLEY,CHARLES CITY,VA,1496220,Populated Place,Shirley,Charles City,37.34181,-77.26053,8,1,37.34181,-77.26053
5783,37,SHOAL,,SHOAL,VA,GRAYSON,,,Grayson,1903,1913,TRUE,4,113267,FALSE,10,FALSE,,,,,,,,,,,,,
5784,45,SHOALBAY,,SHOALBAY,VA,ISLE OF WIGHT,,,Isle of Wight,1904,1908,TRUE,6,113270,FALSE,4,FALSE,,,,,,,,,,,,,
5785,33,SHOCKEYSVILLE,,SHOCKEYSVILLE,VA,FREDERICK,,,Frederick,1869,1936,TRUE,2,113283,TRUE,67,TRUE,SHOCKEYSVILLE,FREDERICK,VA,1495124,Populated Place,Shockeysville,Frederick,39.38593,-78.24389,364,1,39.38593,-78.24389
5786,68,SHOCKOE,,SHOCKOE,VA,PITTSYLVANIA,,,Pittsylvania,1885,1913,FALSE,4,113285,TRUE,28,TRUE,SHOCKOE,PITTSYLVANIA,VA,1500098,Populated Place,Shockoe,Pittsylvania,36.80875,-79.26391,222,1,36.80875,-79.26391
5787,68,SHOCKOE CHURCH,,SHOCKOE CHURCH,VA,PITTSYLVANIA,,,Pittsylvania,1873,1885,TRUE,5,113286,FALSE,12,FALSE,,,,,,,,,,,,,
5788,32,SHOOTING CREEK,,SHOOTING CREEK,VA,FRANKLIN,,,Franklin,1886,1910,TRUE,4,113302,FALSE,24,FALSE,,,,,,,,,,,,,
5789,31,SHORES,,SHORES,VA,FLUVANNA,,,Fluvanna,1879,1956,TRUE,1,113315,TRUE,77,TRUE,SHORES,FLUVANNA,VA,1474550,Locale,Shores,Fluvanna,37.73459,-78.35973,71,1,37.73459,-78.35973
5790,92,SHORT,,SHORT,VA,WISE,,,Wise,1911,1937,TRUE,2,113320,TRUE,26,TRUE,SHORT,WISE,VA,1496648,Populated Place,Short (historical),Wise,37.11621,-82.57682,485,1,37.11621,-82.57682
5791,35,SHORT LANE,,SHORT LANE,VA,GLOUCESTER,,,Gloucester,1937,1956,TRUE,1,113324,TRUE,19,TRUE,SHORT LANE,GLOUCESTER,VA,1474553,Locale,Short Lane,Gloucester,37.38486,-76.53412,24,1,37.38486,-76.53412
5792,42,SHORT PUMP,,SHORT PUMP,VA,HENRICO,,,Henrico,1819,1837,FALSE,7,113327,TRUE,18,TRUE,SHORT PUMP,HENRICO,VA,1495125,Populated Place,Short Pump,Henrico,37.65042,-77.61249,88,1,37.65042,-77.61249
5793,17,SHORTS CREEK,,SHORTS CREEK,VA,CARROLL,,,Carroll,1881,1957,FALSE,1,113331,TRUE,76,TRUE,SHORTS CREEK,CARROLL,VA,1477749,Populated Place,Shorts Creek,Carroll,36.83874,-80.84591,649,1,36.83874,-80.84591
5794,90,SHORTSVILLE,,SHORTSVILLE,VA,WASHINGTON,,,Washington,1882,1907,TRUE,5,113336,TRUE,25,TRUE,SHORTSVILLE,WASHINGTON,VA,1496223,Populated Place,Shortsville,Washington,36.77233,-81.90762,645,1,36.77233,-81.90762
5795,13,SHORTT GAP,,SHORTT GAP,VA,BUCHANAN,,,Buchanan,1928,1963,TRUE,1,113337,TRUE,35,TRUE,SHORTT GAP,BUCHANAN,VA,1496224,Populated Place,Shortt Gap,Buchanan,37.15733,-81.8729,739,1,37.15733,-81.8729
5796,119,SHOULDERS HILL,SHOULDER'S HILL,SHOULDER(')S HILL,VA,SUFFOLK,,,Nansemond,1815,1908,TRUE,5,113345,TRUE,93,TRUE,SHOULDERS HILL,SUFFOLK,VA,1493591,Populated Place,Shoulders Hill,Suffolk (city),36.81932,-76.46884,5,1,36.81932,-76.46884
5797,30,SHOWALTER,,SHOWALTER,VA,FLOYD,,,Floyd,1883,1905,TRUE,5,113349,FALSE,22,FALSE,,,,,,,,,,,,,
5798,88,SHRADERS,,SHRADERS,VA,TAZEWELL,,,Tazewell,1880,1930,TRUE,2,113353,TRUE,50,TRUE,SHRADERS,TAZEWELL,VA,1497733,Populated Place,Shraders,Tazewell,37.19956,-81.55428,553,1,37.19956,-81.55428
5799,67,SHUFF,,SHUFF,VA,PATRICK,,,Patrick,1885,1924,TRUE,3,113365,FALSE,39,FALSE,,,,,,,,,,,,,
5800,66,SHULER,,SHULER,VA,PAGE,,,Page,1891,1904,TRUE,5,113368,FALSE,13,FALSE,,,,,,,,,,,,,
5801,16,SHUMANSVILLE,,SHUMANSVILLE,VA,CAROLINE,,,Caroline,1872,1973,TRUE,1,113375,TRUE,101,TRUE,SHUMANSVILLE,CAROLINE,VA,1497150,Populated Place,Shumansville,Caroline,37.93236,-77.27887,57,1,37.93236,-77.27887
5802,34,SHUMATE,,SHUMATE,VA,GILES,,,Giles,1909,1933,TRUE,2,113376,TRUE,24,TRUE,SHUMATE,GILES,VA,1497151,Populated Place,Shumate,Giles,37.31484,-80.84813,484,1,37.31484,-80.84813
5803,19,SIDDINGS,,SIDDINGS,VA,CHARLOTTE,,,Charlotte,1909,1910,TRUE,7,113402,FALSE,1,FALSE,,,,,,,,,,,,,
5804,57,SIDDONS,,SIDDONS,VA,MECKLENBURG,,,Mecklenburg,1891,1905,TRUE,5,113404,TRUE,14,TRUE,SIDDON,MECKLENBURG,VA,1497152,Populated Place,Siddon,Mecklenburg,36.57153,-78.67973,135,0.8571429,36.57153,-78.67973
5805,28,SIDEBURN,,SIDEBURN,VA,FAIRFAX,,,Fairfax,1896,1913,TRUE,4,113408,TRUE,17,TRUE,SIDEBURN,FAIRFAX,VA,1495126,Populated Place,Sideburn,Fairfax,38.80011,-77.30887,100,1,38.80011,-77.30887
5806,77,SIDEWAY,,SIDEWAY,VA,ROCKBRIDGE,,,Rockbridge,1892,1907,TRUE,5,113416,FALSE,15,FALSE,,,,,,,,,,,,,
5807,17,SIDNA,,SIDNA,VA,CARROLL,,,Carroll,1896,1905,TRUE,5,113418,FALSE,9,FALSE,,,,,,,,,,,,,
5808,42,SIDNEY,,SIDNEY,VA,HENRICO,,,Henrico,1879,1882,TRUE,7,113428,FALSE,3,FALSE,,,,,,,,,,,,,
5809,68,SIDON,,SIDON,VA,PITTSYLVANIA,,,Pittsylvania,1880,1887,FALSE,7,113434,FALSE,7,FALSE,,,,,,,,,,,,,
5810,120,SIGMA,,SIGMA,VA,VIRGINIA BEACH,,,Princess Anne,1894,1925,TRUE,3,113448,TRUE,31,TRUE,SIGMA,VIRGINIA BEACH,VA,1497153,Populated Place,Sigma,Virginia Beach (city),36.73182,-75.98604,0,1,36.73182,-75.98604
5811,62,SIGNET,,SIGNET,VA,NORTHAMPTON,,,Northampton,1890,1890,TRUE,8,113453,FALSE,0,FALSE,,,,,,,,,,,,,
5812,35,SIGNPINE,,SIGNPINE,VA,GLOUCESTER,,,Gloucester,1894,1956,TRUE,1,113455,TRUE,62,TRUE,SIGNPINE,GLOUCESTER,VA,1477751,Populated Place,Signpine,Gloucester,37.44375,-76.64496,30,1,37.44375,-76.64496
5813,52,SILCOTT SPRING,,SILCOTT SPRING,VA,LOUDOUN,,,Loudoun,1876,1911,TRUE,4,113462,TRUE,35,TRUE,SILCOTT SPRING,LOUDOUN,VA,1496227,Populated Place,Silcott Spring,Loudoun,39.10177,-77.74194,149,1,39.10177,-77.74194
5814,11,SILENT DELL,,SILENT DELL,VA,BOTETOURT,,,Botetourt,1886,1907,TRUE,5,113463,TRUE,21,TRUE,SILENT DELL,BOTETOURT,VA,1487241,Locale,Silent Dell,Botetourt,37.64735,-79.94199,317,1,37.64735,-79.94199
5815,33,SILER,,SILER,VA,FREDERICK,,,Frederick,1888,1954,TRUE,1,113466,TRUE,66,TRUE,SILER,FREDERICK,VA,1477752,Populated Place,Siler,Frederick,39.35066,-78.23889,199,1,39.35066,-78.23889
5816,93,SILOAM,,SILOAM,VA,WYTHE,,,Wythe,1899,1914,FALSE,4,113486,TRUE,15,TRUE,SILOAM,WYTHE,VA,1487242,Populated Place,Siloam,Wythe,36.91068,-80.96619,687,1,36.91068,-80.96619
5817,0,SILVA,,SILVA,VA,ACCOMACK,,,Accomack,1900,1942,TRUE,2,113494,TRUE,42,TRUE,SILVA,ACCOMACK,VA,1474580,Populated Place,Silva,Accomack,37.99651,-75.46076,10,1,37.99651,-75.46076
5818,30,SILVER LEAF,,SILVER LEAF,VA,FLOYD,,,Floyd,1879,1893,FALSE,6,113533,FALSE,14,FALSE,,,,,,,,,,,,,
5819,83,SILVERTON,,SILVERTON,VA,SOUTHAMPTON,,,Southampton,1886,1909,TRUE,4,113553,FALSE,23,FALSE,,,,,,,,,,,,,
5820,1,SIMEON,,SIMEON,VA,ALBEMARLE,,,Albemarle,1884,1922,FALSE,3,113563,TRUE,38,TRUE,SIMEON,ALBEMARLE,VA,1477755,Populated Place,Simeon,Albemarle,37.99153,-78.44418,158,1,37.99153,-78.44418
5821,38,SIMMONS GAP,,SIMMONS GAP,VA,GREENE,,,Greene,1930,1934,TRUE,3,113572,TRUE,4,TRUE,SIMMONS GAP,GREENE,VA,1706397,Post Office,Simmons Gap Post Office (historical),Greene,38.2968,-78.62196,648,1,38.2968,-78.62196
5822,22,SIMMONSVILLE,,SIMMONSVILLE,VA,CRAIG,,,Craig/Roanoke,1852,1906,TRUE,4,113575,TRUE,54,TRUE,SIMMONSVILLE,CRAIG,VA,1487251,Populated Place,Simmonsville,Craig,37.38429,-80.36172,691,1,37.38429,-80.36172
5823,83,SIMONSBURG,,SIMONSBURG,VA,SOUTHAMPTON,,,Southampton,1813,1817,TRUE,9,113587,FALSE,4,FALSE,,,,,,,,,,,,,
5824,75,SIMONSON,,SIMONSON,VA,RICHMOND,,,Richmond,1892,1964,TRUE,1,113588,TRUE,72,TRUE,SIMONSON,RICHMOND,VA,1496229,Populated Place,Simonson,Richmond,37.8068,-76.63357,1,1,37.8068,-76.63357
5825,17,SIMPKINS,,SIMPKINS,VA,CARROLL,,,Carroll,1912,1942,TRUE,2,113590,TRUE,30,TRUE,SIMPKINS,CARROLL,VA,1738900,Cemetery,Simpkins Cemetery,Carroll,36.90956,-80.6434,783,1,36.90956,-80.6434
5826,54,SIMPLICITY,,SIMPLICITY,VA,LUNENBURG,,,Lunenburg,1902,1906,TRUE,5,113591,TRUE,4,TRUE,SIMPLICITY,LUNENBURG,VA,1496230,Populated Place,Simplicity,Lunenburg,37.07987,-78.42416,179,1,37.07987,-78.42416
5827,30,SIMPSONS,SIMPSON'S,SIMPSON(')S,VA,FLOYD,,,Floyd/Montgomery,1825,1979,TRUE,1,113600,TRUE,154,TRUE,SIMPSONS,FLOYD,VA,1474618,Populated Place,Simpsons,Floyd,37.03791,-80.20449,794,1,37.03791,-80.20449
5828,67,SIMS,,SIMS,VA,PATRICK,,,Patrick,1883,1883,TRUE,8,113609,FALSE,0,FALSE,,,,,,,,,,,,,
5829,79,SIMS,,SIMS,VA,RUSSELL,,,Russell,1886,1888,TRUE,7,113610,FALSE,2,FALSE,,,,,,,,,,,,,
5830,36,SIMS,,SIMS,VA,GOOCHLAND,,,Goochland,1898,1910,TRUE,4,113611,FALSE,12,FALSE,,,,,,,,,,,,,
5831,40,SINAI,,SINAI,VA,HALIFAX,,,Halifax,1899,1911,TRUE,4,113618,TRUE,12,TRUE,SINAI,HALIFAX,VA,1500107,Populated Place,Sinai,Halifax,36.73903,-78.93668,152,1,36.73903,-78.93668
5832,82,SINCLAIR'S BOTTOM,SINCLAIRS BOTTOM,SINCLAIR'S BOTTOM,VA,SMYTH,,,Smyth,1837,1866,TRUE,7,113625,FALSE,29,FALSE,,,,,,,,,,,,,
5833,76,SINGER,,SINGER,VA,ROANOKE,,,Roanoke,1882,1931,TRUE,2,113630,FALSE,49,FALSE,,,,,,,,,,,,,
5834,78,SINGER GLEN,SINGER'S GLEN,SINGER('S) GLEN,VA,ROCKINGHAM,,,Rockingham,1860,,TRUE,0,113631,TRUE,,TRUE,SINGER GLEN,ROCKINGHAM,VA,1500110,Populated Place,Singer Glen,Rockingham,38.55262,-78.91336,478,1,38.55262,-78.91336
5835,75,SINGERLY,,SINGERLY,VA,RICHMOND,,,Richmond,1902,1941,FALSE,2,113633,TRUE,39,TRUE,SINGERLY,RICHMOND,VA,1474627,Populated Place,Singerly,Richmond,38.08041,-76.89636,53,1,38.08041,-76.89636
5836,77,SINGER'S GLEN,SINGERS GLEN,SINGER'S GLEN,VA,ROCKBRIDGE,,,Rockbridge,1860,,TRUE,0,113634,FALSE,,FALSE,,,,,,,,,,,,,
5837,83,SINGLETON'S,SINGLETONS,SINGLETON'S,VA,SOUTHAMPTON,,,Southampton,1816,1819,TRUE,9,113638,FALSE,3,FALSE,,,,,,,,,,,,,
5838,3,SINGVILLE,,SINGVILLE,VA,AMELIA,,,Amelia,1894,1905,TRUE,5,113639,TRUE,11,TRUE,SINGVILLE,AMELIA,VA,1472571,Locale,Singville,Amelia,37.27598,-77.965,112,1,37.27598,-77.965
5839,22,SINKING CREEK,,SINKING CREEK,VA,CRAIG,,,Craig,1839,1933,TRUE,2,113646,TRUE,94,TRUE,SINKING CREEK,CRAIG,VA,1493600,Populated Place,Sinking Creek,Craig,37.41902,-80.26505,749,1,37.41902,-80.26505
5840,0,SINNICKSON,,SINNICKSON,VA,ACCOMACK,,,Accomack,1887,1950,TRUE,1,113655,TRUE,63,TRUE,SINNICKSON,ACCOMACK,VA,1493601,Populated Place,Sinnickson,Accomack,37.98623,-75.42937,9,1,37.98623,-75.42937
5841,0,SIROCCO,,SIROCCO,VA,ACCOMACK,,,Accomack,1890,1894,TRUE,5,113679,FALSE,4,FALSE,,,,,,,,,,,,,
5842,44,SIRON,,SIRON,VA,HIGHLAND,,,Highland,1893,1895,TRUE,7,113680,FALSE,2,FALSE,,,,,,,,,,,,,
5843,8,SITLINGTON,,SITLINGTON,VA,BATH,,,Bath,1886,1934,TRUE,2,113696,FALSE,48,FALSE,,,,,,,,,,,,,
5844,25,SKEETROCK,,SKEETROCK,VA,DICKENSON,,,Dickenson,1901,1958,TRUE,1,113733,TRUE,57,TRUE,SKEETROCK,DICKENSON,VA,1487279,Populated Place,Skeetrock,Dickenson,37.22205,-82.41376,566,1,37.22205,-82.41376
5845,13,SKEGGS,,SKEGGS,VA,BUCHANAN,,,Buchanan,1903,1952,TRUE,1,113734,TRUE,49,TRUE,SKEGGS,BUCHANAN,VA,1500111,Populated Place,Skeggs,Buchanan,37.16733,-82.01457,471,1,37.16733,-82.01457
5846,20,SKINQUARTER,,SKINQUARTER,VA,CHESTERFIELD,,,Chesterfield,1838,1908,TRUE,5,113757,TRUE,70,TRUE,SKINQUARTER,CHESTERFIELD,VA,1493603,Populated Place,Skinquarter,Chesterfield,37.39709,-77.78139,105,1,37.39709,-77.78139
5847,39,SKIPPERS,,SKIPPERS,VA,GREENSVILLE,,,Greensville,1884,,TRUE,0,113760,TRUE,,TRUE,SKIPPERS,GREENSVILLE,VA,2766500,Post Office,Skippers Post Office,Greensville,36.61151,-77.54766,45,1,36.61151,-77.54766
5848,57,SKIPWITH,,SKIPWITH,VA,MECKLENBURG,,,Mecklenburg,1883,,TRUE,0,113762,TRUE,,TRUE,SKIPWITH,MECKLENBURG,VA,2766294,Post Office,Skipwith Post Office,Mecklenburg,36.6949,-78.49247,139,1,36.6949,-78.49247
5849,78,SKY,,SKY,VA,ROCKINGHAM,,,Rockingham,1897,1902,TRUE,7,113769,FALSE,5,FALSE,,,,,,,,,,,,,
5850,66,SKYLAND,,SKYLAND,VA,PAGE,,,Page,1895,1944,TRUE,2,113775,TRUE,49,TRUE,SKYLAND,PAGE,VA,1926783,Post Office,Skyland Post Office (historical),Page,38.59373,-78.38195,1086,1,38.59373,-78.38195
5851,49,SKYRON,,SKYRON,VA,KING WILLIAM,,,King William,1894,1917,TRUE,4,113779,FALSE,23,FALSE,,,,,,,,,,,,,
5852,36,SLABE,,SLABE,VA,GOOCHLAND,,,Goochland,1884,1893,TRUE,6,113785,TRUE,9,TRUE,SLABE,GOOCHLAND,VA,1477288,Populated Place,Slabe,Goochland,37.8107,-77.94944,94,1,37.8107,-77.94944
5853,80,SLANT,,SLANT,VA,SCOTT,,,Scott,1910,1955,TRUE,1,113800,TRUE,45,TRUE,SLANT,SCOTT,VA,1721375,Post Office,Slant Post Office,Scott,36.73482,-82.62349,398,1,36.73482,-82.62349
5854,91,SLASH,,SLASH,VA,WESTMORELAND,,,Westmoreland,1917,1931,TRUE,2,113801,FALSE,14,FALSE,,,,,,,,,,,,,
5855,41,SLASH COTTAGE,,SLASH COTTAGE,VA,HANOVER,,,Hanover,1851,1857,TRUE,8,113803,TRUE,6,TRUE,SLASH COTTAGE,HANOVER,VA,1492492,Populated Place,Slash Cottage,Hanover,37.75903,-77.47998,67,1,37.75903,-77.47998
5856,30,SLATE,,SLATE,VA,FLOYD,,,Floyd,1900,1906,TRUE,5,113809,FALSE,6,FALSE,,,,,,,,,,,,,
5857,13,SLATE,,SLATE,VA,BUCHANAN,,,Buchanan,1938,1965,TRUE,1,113810,TRUE,27,TRUE,SLATE,BUCHANAN,VA,1497154,Populated Place,Slate,Buchanan,37.30567,-81.94901,465,1,37.30567,-81.94901
5858,88,SLATE CREEK,,SLATE CREEK,VA,TAZEWELL,,,Tazewell,1850,1852,TRUE,9,113812,FALSE,2,FALSE,,,,,,,,,,,,,
5859,23,SLATE MILLS,,SLATE MILLS,VA,CULPEPER,,,Culpeper,1809,1813,TRUE,9,113816,FALSE,4,FALSE,,,,,,,,,,,,,
5860,74,SLATE MILLS,,SLATE MILLS,VA,RAPPAHANNOCK,,,Rappahannock,1809,1959,TRUE,1,113817,TRUE,150,TRUE,SLATE MILLS,RAPPAHANNOCK,VA,1477761,Populated Place,Slate Mills,Rappahannock,38.53151,-78.18278,173,1,38.53151,-78.18278
5861,14,SLATE RIVER MILLS,,SLATE RIVER MILLS,VA,BUCKINGHAM,,,Buckingham,1876,1928,TRUE,3,113819,TRUE,52,TRUE,SLATE RIVER MILLS,BUCKINGHAM,VA,1474676,Locale,Slate River Mills,Buckingham,37.59098,-78.52945,127,1,37.59098,-78.52945
5862,1,SLATE WORKS,,SLATE WORKS,VA,ALBEMARLE,,,Albemarle,1890,1893,TRUE,5,113821,FALSE,3,FALSE,,,,,,,,,,,,,
5863,61,SLATERSVILLE,,SLATERSVILLE,VA,NEW KENT,,,New Kent,1858,1869,FALSE,7,113826,TRUE,11,TRUE,SLATERVILLE,NEW KENT,VA,1477762,Populated Place,Slaterville,New Kent,37.49903,-76.94219,38,0.9166667,37.49903,-76.94219
5864,39,SLATES CROSS ROADS,,SLATES CROSS ROADS,VA,GREENSVILLE,,,Greensville,1837,1841,TRUE,8,113827,FALSE,4,FALSE,,,,,,,,,,,,,
5865,68,SLATESVILLE,,SLATESVILLE,VA,PITTSYLVANIA,,,Pittsylvania,1878,1903,FALSE,5,113829,FALSE,25,FALSE,,,,,,,,,,,,,
5866,60,SLAUGHTER,,SLAUGHTER,VA,NELSON,,,Nelson,1881,1902,TRUE,5,113832,TRUE,21,TRUE,SLAUGHTER,NELSON,VA,1488428,Populated Place,Slaughter,Nelson,37.88486,-78.89947,225,1,37.88486,-78.89947
5867,51,SLEMP,,SLEMP,VA,LEE,,,Lee,1881,1908,TRUE,5,113850,TRUE,27,TRUE,SLEMP,LEE,VA,1487310,Cemetery,Slemp Cemetery,Lee,36.81453,-82.84988,477,1,36.81453,-82.84988
5868,79,SLEMP,,SLEMP,VA,RUSSELL,,,Russell,1911,1914,TRUE,5,113851,FALSE,3,FALSE,,,,,,,,,,,,,
5869,59,SLUSSER,,SLUSSER,VA,MONTGOMERY,,,Montgomery,1892,1907,TRUE,5,113895,TRUE,15,TRUE,SLUSSER,MONTGOMERY,VA,1485644,Populated Place,Slusser,Montgomery,37.26652,-80.40005,648,1,37.26652,-80.40005
5870,30,SMART,,SMART,VA,FLOYD,,,Floyd,1900,1926,TRUE,3,113908,TRUE,26,TRUE,SMART,FLOYD,VA,1494376,Populated Place,Smart,Floyd,36.92236,-80.19977,744,1,36.92236,-80.19977
